id,bedrooms,bathrooms,accommodates,beds,minimum_nights,instant_bookable,hot_tub,pool,sauna,gym,ac,ev_charger,free_parking,waterfront,fire_pit,bbq,patio,workspace,sound_system,pets_allowed,txt_luxury,txt_renovated,txt_modern,txt_views,txt_charm,txt_private,txt_walkable,square_feet_known,square_feet,year_built_known,year_built,rc_proptype_Apartment,rc_proptype_Condo,rc_proptype_Land,rc_proptype_Manufactured,rc_proptype_Multi-Family,rc_proptype_Single Family,rc_proptype_Townhouse,rc_proptype_unknown,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_grouped_apartment_condo,property_type_grouped_entire_home,property_type_grouped_other,property_type_grouped_private_room,revenue_label
25422541,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1800.0
25471043,1.0,1.0,2,1.0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,18870.0
25479162,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,592.0,1,1928.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,3420.0
25518066,3.0,1.0,8,4.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2827.0,1,1995.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,21600.0
25519478,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,983.0,1,1928.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,23976.0
25519626,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,983.0,1,1928.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,37128.0
25577370,2.0,2.0,4,2.0,3,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1520.0,1,1974.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,10692.0
25882810,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,468.0,1,1931.0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,7200.0
25977047,1.0,1.0,4,2.0,28,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,400.0,0,1966.0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,22624.0
26012053,1.0,1.0,3,2.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1344.0
26038824,1.0,1.0,4,1.0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,40035.0
26103338,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,11730.0
26190390,1.0,1.0,4,4.0,2,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1032.0
26276337,1.0,1.0,3,1.0,2,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,392.0,1,2018.0,0,0,0,1,0,0,0,0,True,False,False,False,True,False,False,38400.0
26281901,3.0,1.0,7,4.0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,834.0
26305653,2.0,2.0,4,2.0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1592.0,1,2004.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,10476.0
26339145,4.0,2.0,10,6.0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,12342.0
26410860,1.0,1.0,3,2.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,474.0
26454939,1.0,1.0,1,1.0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,3360.0
26634224,0.0,1.0,4,0.0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,360.0
26637023,1.0,1.0,2,1.0,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,7320.0
26639631,1.0,1.0,2,1.0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,6480.0
26690388,1.0,1.0,2,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,702.0,0,1966.0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,18360.0
26721327,6.0,4.0,16,9.0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,3957.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2970.0
26735499,2.0,2.5,6,2.0,2,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,11700.0
26753930,1.0,1.0,2,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,6732.0
26802744,2.0,1.0,4,2.0,30,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1010.0,1,2020.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,30345.0
26829259,1.0,1.0,2,1.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,11808.0
26864981,1.0,1.0,2,1.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,18870.0
26910515,1.0,1.0,4,2.0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,12648.0
27132022,1.0,1.0,2,1.0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,576.0,1,2022.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,12090.0
27156940,1.0,2.0,2,2.0,2,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,672.0,1,1920.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,31620.0
27285680,6.0,3.0,12,7.0,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,3957.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,9408.0
27337463,1.0,1.0,3,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2600.0,1,1922.0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,8520.0
27340168,4.0,1.5,6,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,2320.0,1,1927.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,8784.0
27461996,0.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,5616.0
27486807,3.0,2.5,10,8.0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2460.0
27566298,1.0,1.0,2,1.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,12495.0
27689813,3.0,2.0,8,3.0,3,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,8748.0
27759123,1.0,1.0,4,2.0,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,17632.0
27853519,1.0,1.0,2,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,7938.0
27931927,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,19266.0
28098420,0.0,1.0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,17712.0
28133323,1.0,1.0,4,3.0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,790.0,1,1968.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,2664.0
28142713,1.0,1.0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,3942.0
28286510,0.0,1.0,2,1.0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,1392.0
28426037,2.0,1.0,4,3.0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,13608.0
28466957,1.0,1.0,4,1.0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,15336.0
28544931,2.0,1.0,4,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,912.0
28583038,1.0,1.0,2,1.0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,11610.0
28712523,2.0,2.0,6,4.0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,19800.0
28758757,2.0,1.0,4,2.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,984.0,1,1906.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,17304.0
28777663,1.0,1.0,4,2.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,462.0
28865830,4.0,3.0,10,7.0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,4073.0,1,1999.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,16692.0
28960407,1.0,1.0,3,2.0,2,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2160.0
29003338,3.0,2.5,6,4.0,2,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,22848.0
29026930,1.0,1.0,3,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,5544.0
29052301,1.0,1.0,2,1.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,12750.0
29073142,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,25755.0
29098489,0.0,1.0,3,2.0,2,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,21300.0
29187033,2.0,2.0,4,2.0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1064.0,1,1994.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,5082.0
29204619,0.0,1.0,2,1.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,14400.0
29208295,1.0,1.0,3,3.0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,13056.0
29228806,1.0,1.0,3,1.0,3,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,948.0
29301481,7.0,7.0,16,11.0,2,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,3475.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2328.0
29358894,3.0,3.5,8,4.0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,4464.0
29482441,1.0,1.0,2,2.0,2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1836.0
29491343,3.0,2.5,6,3.0,2,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1348.0,1,2015.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,29835.0
29634104,1.0,1.0,2,2.0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,576.0,1,2022.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,468.0
29659193,2.0,1.0,5,2.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,7560.0
29674621,2.0,2.0,5,2.0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1013.0,1,2002.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,21216.0
29791163,3.0,2.0,6,3.0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1841.0,1,1973.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,36396.0
29793507,6.0,5.0,16,13.0,2,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,3957.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,25110.0
29798879,1.0,1.0,2,1.0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,22950.0
29852630,4.0,3.0,9,6.0,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1338.0
29895223,2.0,1.0,4,2.0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,7632.0
29902436,0.0,1.0,3,2.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,4968.0
30043315,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,14790.0
30050870,1.0,1.0,4,2.0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2600.0,1,1922.0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,16416.0
30067056,4.0,2.5,13,8.0,3,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,2732.0,1,2007.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,15930.0
30103018,5.0,4.0,15,8.0,3,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,2225.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,15000.0
30126158,1.0,1.0,2,1.0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2850.0
30174581,1.0,1.0,2,1.0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,840.0
30183789,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,9792.0
30232435,4.0,2.0,11,5.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2452.0,1,1923.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,112200.0
30247995,1.0,1.0,4,2.0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,11856.0
30530457,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,903.0,1,1928.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,15480.0
30533902,1.0,1.0,4,2.0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,14820.0
30558665,1.0,1.0,2,1.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,2880.0
30686620,1.0,1.0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,15288.0
30766159,7.0,6.0,16,12.0,3,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,3475.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,51984.0
30853857,1.0,1.0,2,1.0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,800.0,0,1966.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,17760.0
30913262,1.0,1.0,2,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,6696.0
31018757,3.0,2.0,6,5.0,2,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1180.0,1,2018.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,9324.0
31071936,1.0,1.0,4,2.0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1188.0
31087353,1.0,1.0,2,1.0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,727.0,1,1930.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,35478.0
31186872,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1080.0,1,2018.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,17640.0
31208516,1.0,1.0,2,2.0,2,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,9360.0
31241544,2.0,2.0,6,2.0,2,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2007.0,1,2019.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,40035.0
31260007,2.0,2.0,6,4.0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,2078.0,1,2017.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,18144.0
31260089,3.0,2.0,5,4.0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,2422.0,1,1999.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,8904.0
31267687,1.0,1.0,4,2.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,15162.0
31315518,3.0,3.0,8,4.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2338.0,1,1915.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,15192.0
31318558,1.0,1.0,4,2.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1009.0,1,1921.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,7104.0
31318559,2.0,2.0,6,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1257.0,1,1921.0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,3180.0
31318560,2.0,2.0,6,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1207.0,1,1984.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,4248.0
31318561,2.0,2.0,6,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1095.0,1,1928.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,14040.0
31318562,2.0,2.0,7,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1257.0,1,1921.0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,2604.0
31318564,3.0,3.0,8,4.0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,7608.0
31318566,3.0,3.0,8,4.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1091.0,1,1911.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,25200.0
31321220,2.0,2.0,6,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1257.0,1,1921.0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,2610.0
31407515,2.0,2.0,6,3.0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,36975.0
31411568,2.0,2.0,6,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,33930.0
31412553,2.0,1.0,6,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1839.0,1,1915.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,24024.0
31414815,3.0,2.0,7,5.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2286.0,1,1917.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,13950.0
31460257,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,33060.0
31493518,1.0,1.0,2,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,13200.0
31511845,1.0,1.0,2,1.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,13500.0
31519951,3.0,2.0,7,4.0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1497.0,1,2017.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,8640.0
31565062,4.0,2.5,9,7.0,3,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1894.0,1,2018.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,5598.0
31621623,2.0,2.0,6,3.0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,23490.0
